user id,number of times user adopted from,number of incoming adoption edges (lib-source pairs)
83927,0,5
83988,1,0
83989,1,0
83993,13,119
84009,7,0
84033,31,41
84036,3,0
84042,36,124
84060,89,62
84061,37,77
84083,71,0
84090,6,0
84104,111,34
84105,2,52
84111,31,56
84120,72,17
84121,60,73
84122,28,141
84127,35,51
84140,1,0
84151,4,0
84153,1,0
84190,0,253
84199,1,2
84202,0,12
84203,11,6
84213,0,6
84237,0,6
84250,0,1
84286,1,0
84318,8,2
84342,0,1
84343,0,1
84344,0,1
84348,0,4
84349,4,4
84353,18,10
84360,18,18
84366,4,35
84371,74,13
84375,2,130
84382,80,1
84389,17,1
84393,14,22
84394,10,0
84399,6,5
84402,1864,21
84407,628,4
84410,148,12
84412,38,0
84427,62,0
84435,3,705
84436,2,76
84437,18,30
84440,7,843
84447,44,5
84448,91,517
84450,294,80
84451,9,322
84452,2,5
84458,88,15
84524,2,3
84525,4,0
84550,1,19
84551,2,0
84557,19,0
84575,63,381
84594,0,77
84596,2,62
84601,413,384
84645,5,0
84647,0,33
84650,24,0
84693,0,15
84785,265,0
84863,12,0
84865,38,0
84934,7,2
84935,12,1
84976,14,9
85020,0,7
85039,109,0
85064,69,20
85066,11,368
85071,0,109
85076,145,70
85080,84,8
85093,0,40
85094,1,8
85141,0,1
85145,0,1
85171,1,0
85303,9,0
85382,2,0
85503,18,5
85507,6,2
85527,7,0
85529,0,3
85557,0,135
85579,0,2
85594,13,9
85603,0,11
85609,2,2
85613,2,0
85629,3,0
85644,1,7
85683,8,129
85697,13,429
85723,6,0
85724,2,2
85726,539,171
85728,282,12
85746,0,192
85755,5,133
85835,0,127
85856,19,35
85871,1,0
85878,0,45
85890,0,40
85895,18,16
85905,3,55
85909,4,74
85913,0,1
85919,6,3
85923,7,11
85926,4,1
85932,62,0
85934,13,4
85937,27,0
85953,3,17
85956,35,1
86032,50,0
86062,0,45
86066,0,15
86071,0,32
86087,0,1
86105,3,1
86106,0,44
86145,1,2
86149,0,3
86160,15,8
86161,0,4
86166,0,1
86192,0,4
86194,3,0
86251,0,4
86256,2,35
86259,108,645
86261,145,1
86285,225,2301
86290,14,18
86296,0,3
86298,2,1
86344,1,0
86350,0,2
86386,0,1
86410,0,1191
86416,36,6
86423,3,3
86424,0,1
86431,103,6
86442,134,17
86464,2,241
86470,19,0
86476,1,9
86495,3,0
86498,8,15
86499,78,84
86559,40,3
86614,0,70
86615,6,52
86619,7,0
86641,22,28
86654,1,0
86667,0,2
86690,4,2
86699,0,2
86722,13,0
86728,1,4
86767,11,28
86781,12,9
86784,8,1
86819,45,1
86830,0,5
86877,7,1
86887,2,0
86909,0,1
86924,137,0
86942,3,0
86963,0,2
86981,0,1
86997,1,0
87020,2,0
87064,0,61
87105,2,1
87107,4,7
87141,0,8
87146,1,0
87160,2,5
87189,176,635
87254,2,1
87267,2,0
87331,13,76
87365,0,15
87372,0,1
87373,2,7
87437,1,0
87453,4,19
87457,7,1
87467,25,103
87488,0,1
87491,7,0
87495,9,8
87514,0,1
87544,8,3
87575,0,2
87587,3,64
87654,0,14
87655,0,1
87656,1,0
87715,5,689
87731,19,802
87736,14,1545
87795,31,739
87796,52,1217
87798,94,571
87831,143,1115
87836,65,1143
87850,18,512
87855,167,4
87865,209,1024
87873,68,537
87881,29,452
87882,107,1024
87908,94,464
87934,166,329
87965,14,170
88033,2,4
88055,10,40
88059,50,0
88065,4,5
88085,4,2
88092,3,2
88117,3,1
88120,2,0
88135,19,491
88141,34,73
88159,9,0
88171,0,4
88179,0,81
88222,0,9
88224,14,9
88241,0,2
88244,2,14
88264,2,1
88281,1,0
88322,947,3
88323,3,5
88327,458,695
88328,23,2
88349,8,0
88372,18,7
88383,3,127
88402,28,0
88411,1,1
88433,127,16
88448,0,1
88466,65,40
88475,108,17
88495,326,199
88497,1,0
88518,54,43
88524,6,180
88534,90,2
88535,18,224
88550,11,4
88563,35,104
88568,5,12
88571,65,3
88580,1,0
88592,46,4
88605,268,0
88615,70,0
88621,0,72
88665,0,4
88670,0,11
88682,0,16
88701,1,18
88702,3,1
88725,0,3
88727,21,8
88730,1,0
88733,0,439
88767,6,0
88814,0,3
88816,0,1
88849,0,3
88872,0,1
88894,0,49
88901,0,2
88907,0,1
88914,0,1
88958,0,1
88959,1,0
88961,0,3
88973,0,1
88991,4,0
88997,0,8
89009,0,26
89034,0,33
89036,2,0
89055,24,1
89057,23,26
89058,0,48
89062,71,0
89182,173,5
89183,21,0
89184,4,105
89189,0,13
89226,4,0
89248,3,1
89251,0,29
89287,112,0
89301,0,110
89309,0,7
89310,0,1
89311,1,12
89318,8,15
89344,0,90
89354,0,8
89360,0,1
89364,2,35
89370,0,6
89376,1,0
89377,3,0
89378,15,0
89400,3,0
89404,2,2
89405,2,2
89406,0,5
89421,0,1
89429,4,0
89439,1910,80
89447,1,3
89453,180,104
89454,1,0
89462,0,7
89464,0,9
89512,221,1
89513,28,0
89527,1,0
89528,0,1
89562,189,3
89570,0,6
89578,61,8
89579,9,0
89593,0,1
89599,1,0
89613,0,12
89617,1,0
89638,0,48
89672,14,0
89687,0,1
89711,0,5
89715,0,2
89722,10,0
89727,0,10
89738,3,1
89742,407,953
89749,178,5
89753,144,2961
89757,77,36
89776,56,4
89784,116,74
89798,67,43
89802,9,0
89809,4,98
89812,23,37
89825,4,6
89855,0,3
89869,2,10
89875,0,1
89892,65,4
89898,4,4
89899,4,4
89907,0,3
89912,0,198
89918,8,0
89930,8,12
89985,4,0
89988,0,10
89991,1,0
90013,1,8
90057,3,40
90072,0,1
90080,37,0
90089,3,2
90092,0,2
90168,0,6
90173,68,2
90175,4,13
90188,3,16
90191,20,154
90214,9,0
90223,0,3
90295,0,51
90344,2,0
90357,0,3
90380,0,25
90410,6,2
90469,1,0
90499,0,16
90504,10,2
90519,1,0
90540,0,1
90549,2,0
90570,3,0
90614,6,192
90615,191,0
90624,2,0
90628,113,0
90630,0,2
90648,78,253
90657,0,11
90671,14,9
90719,0,1
90741,26,71
90745,0,1
90764,0,8
90765,0,2
90804,1,0
90819,10,1
90822,0,38
90833,13,3
90844,3,4
90851,4,0
90864,16,79
90874,1,6
90896,1,23
90901,5,34
90918,4,2
90927,56,0
90937,0,51
90955,7,0
90970,2,0
91051,3,2
91107,1,5
91124,0,6
91212,1,44
91232,1,146
91249,16,0
91266,0,1
91269,17,79
91271,24,0
91272,15,61
91281,21,44
91283,8,0
91295,52,5
91326,0,8
91348,262,11
91352,4,36
91355,3,0
91376,2,0
91392,4,28
91417,1,0
91464,0,1
91489,0,29
91516,0,2
91521,0,1
91530,119,0
91551,0,12
91552,35,0
91562,0,3
91564,0,2
91601,2,1
91608,0,1
91633,2,0
91639,0,1
91644,3,0
91650,0,1
91654,0,2
91655,0,1
91657,1,4
91660,1,0
91665,0,2
91675,6,0
91741,1,1
91759,0,14
91768,0,2
91806,2,0
91810,0,6
91824,52,0
91837,2,0
91848,0,5
91894,0,1
91936,8,0
91966,0,5
91970,5,0
91991,142,1
91998,181,1
92002,0,233
92007,9,0
92009,24,0
92012,2,1
92029,0,1
92032,0,2
92040,0,1
92068,0,4
92104,2,0
92128,5,0
92311,5,0
92610,2,0
92967,1,10
93009,0,33
93091,0,30
93174,1,0
93364,5,0
93451,12,0
93739,2,4
93944,0,2
94071,0,34
94112,0,8
94337,2,2
94483,42,0
94645,0,1
94724,13,0
94755,0,8
94760,5,2
94773,2,0
94779,0,8
94782,3,12
94800,1,7
94811,0,97
94824,3,0
94838,11,0
94843,5,0
94863,0,1
94868,2,50
94895,0,60
94903,0,23
94914,0,1
94921,1,1
94926,0,4
94954,1,0
94969,0,18
94977,0,1
94990,1,40
95002,1,0
95004,0,185
95006,12,2
95033,3,0
95040,23,1144
95048,2,0
95051,0,4
95065,0,9
95106,1,0
95109,3,1
95141,0,14
95179,0,2
95180,0,43
95204,0,1
95213,2,1
95225,10,1
95229,0,6
95230,1,9
95231,8,8
95241,4,0
95284,0,1
95297,0,1
95310,310,3
95318,28,89
95323,0,1
95365,1,0
95367,12,5
95390,4,1
95423,0,14
95424,10,1
95431,4,0
95444,0,19
95482,0,12
95487,0,3
95491,2,0
95519,1,1
95529,5,0
95540,0,19
95575,1,0
95576,0,3
95596,2364,193410
95612,28,0
95683,4,0
95689,0,8
95703,2,9
95711,4,6
95722,0,5
95723,1,1
95727,13,659
95780,0,2
95793,0,1
95795,0,6
95798,0,6
95804,20,5
95805,1035,21847
95887,9785,9875
95912,15686,957
95940,106,0
95966,0,1
95995,10,8
95996,7,358
95999,193,82
96006,50,427
96014,41,382
96018,20,106
96020,0,1
96051,62,51
96053,68,77
96054,83,74
96056,9,8
96065,18,4
96072,6,19
96090,7,33
96100,11,32
96116,18,555
96131,74,35
96142,0,12
96148,8,6
96153,4,27
96164,0,77
96196,0,4
96255,2,0
96285,20,10
96287,13,162
96302,0,3
96317,0,42
96319,1,1
96380,0,9
96400,1055,74
96402,221,10
96410,0,5
96430,1,0
96438,429,2
96442,842,435
96444,397,122
96449,1,0
96450,0,2
96470,0,21
96471,34,0
96498,0,2
96536,0,3
96550,1,54
96558,2,0
96588,3,27
96599,0,1
96613,5,0
96628,29,3
96634,52,72
96638,37,6
96661,24,99
96662,1,22
96664,0,286
96700,20,0
96701,0,20
96714,4,1
96717,1,0
96732,1,12
96838,0,1
96839,0,15
96858,2,0
96875,5,92
96889,0,2
96935,8,107
96945,4,2
96966,0,8
97014,10,146
97027,2,0
97029,21,160
97031,18,28
97043,72,0
97097,0,1
97111,0,6
97145,0,2
97153,2,1
97169,4,0
97189,6,1
97200,0,7
97278,16,1
97317,0,91
97335,0,12
97361,1,0
97362,2,0
97377,1,0
97391,2,3
97418,2,88
97445,0,29
97458,0,1
97491,176,0
97493,2504,311
97500,272,739
97501,233,0
97518,44,0
97526,4,8
97546,2,30
97598,0,41
97630,0,1
97636,1,4
97680,1,3
97685,1,0
97735,2,1
97768,5,0
97769,0,6
97802,0,1
97825,32,7
97826,38,79
97831,4,21
97832,0,4
97835,81,0
97845,4,0
97856,0,15
97867,0,3
97873,142,3
97887,22,0
97893,11,0
97916,56,117
97921,14,64
97924,0,2
97951,0,1
97954,0,1
97969,0,2
98039,2,0
98066,0,1
98067,14,60
98098,0,363
98099,2,27
98151,1427,13
98153,6,1
98163,17,5
98196,8,10
98204,0,22
98205,5,0
98207,1,56
98232,527,7906
98255,2,0
98266,8,273
98277,6,0
98284,1,0
98291,1,0
98302,6,1
98317,31,0
98348,0,1
98359,1,0
98395,10,0
98399,0,1
98410,1,4
98443,1,0
98494,2,0
98499,1,5
98519,0,44
98522,2,0
98536,0,11
98546,0,3
98564,3,0
98589,0,1
98608,0,13
98652,0,8
98661,0,2
98688,17,7
98730,0,1
98731,1,0
98737,0,1
98780,2,54
98787,11,25
98788,5,75
98895,4,0
98919,13,17
98961,0,1
98978,0,6
98986,2,0
98988,0,16
98990,37,3
99003,0,1
99006,0,1
99010,36,0
99069,4,0
99077,0,1742
99081,0,2
99096,2,4
99163,12,30
99164,0,63
99176,22,26
99178,10,26
99182,42,18
99184,0,39
99206,0,2
99208,3,1
99238,4,10
99252,1,0
99261,0,3
99286,0,9
99303,0,2
99364,71,758
99369,2,0
99370,0,16
99377,0,405
99395,72,2
99407,0,1
99729,4,65
99731,2,0
99797,13,55
99912,16,2
99920,0,2
99946,0,1
99977,0,1
99978,0,16
99994,1,0
100006,427,184
100008,83,99
100014,1,62
100029,39,2767
100033,14,3179
100034,9,2228
100036,6,1371
100037,169,546
100042,9,904
100045,72,121
100049,387,35
100057,176,16
100061,139,150
100068,55,76
100072,71,201
100073,437,141
100080,9,0
100086,23,14
100090,25,0
100124,0,3
100134,1,0
100236,3,1
100275,4,5
100280,1,9
100316,1,1
100397,4,0
100420,4,20
100433,7,2
100435,0,3
100481,1,1
100487,1,0
100504,415,400
100519,11,83
100528,3,0
100551,0,5
100553,1,1
100588,0,4
100596,0,2
100601,0,1
100603,0,1
100616,3,13
100645,3,0
100649,0,58
100676,2,2
100722,0,10
100751,1,0
100788,1,0
100801,1,1
100867,0,1
100936,0,5
101023,1,0
101058,0,19
101087,1,0
101088,18,0
101176,0,1
101194,20,14
101197,4,0
101202,24,143
101205,15,98
101208,4,8
101210,12,1
101216,28,1
101226,0,5
101286,0,4
101308,29,16
101353,0,4
101385,2,0
101398,6,62
101402,8,3
101407,13,10
101415,1,0
101420,5,536
101421,24,501
101425,117,7943
101426,443,0
101429,2408,1294
101430,31,268
101435,59,18
101441,0,3
101524,8,2
101532,0,62
101536,1,0
101541,0,63
101546,14,455
101549,2,0
101560,6,21
101564,1,13
101595,4,0
101604,2,51
101648,0,212
101672,3,2
101691,6,2
101713,3,0
101718,0,7
101731,0,6
101741,9,35
101744,3,8
101755,3,0
101788,11,64
101876,3,6
101892,4,0
101934,0,25
101942,0,8
101967,0,1
101971,32,0
101995,0,5
102065,3,1
102081,2,0
102145,13,0
102150,18,0
102177,2,1
102205,4,0
102219,1,0
102235,0,11
102248,0,116
102251,27,38
102252,2,0
102253,356,1363
102280,20,0
102287,1,0
102302,1,52
102304,170,1
102350,0,1
102376,1,0
102383,0,4
102409,0,5
102418,0,5
102419,1,0
102443,0,13
102450,3,0
102492,0,4
102495,0,25
102527,1,0
102544,3,28
102575,6,174
102588,37,0
102591,0,46
102592,62,3
102602,5,0
102629,0,10
102665,1,8
102712,0,3
102731,29,0
102789,12,6
102819,0,1
102866,0,1
102879,14,0
102881,0,4
102927,7,4
103033,19,34
103050,8,0
103057,2,34
103060,5,0
103074,0,3
103076,1,9
103077,0,1
103091,10,1
103101,0,14
103107,0,4
103115,0,1
103121,0,1
103128,0,4
103143,0,1
103150,3,0
103169,0,1
103175,0,13
103177,2,2
103179,3,3
103192,0,25
103207,0,2
103219,2,0
103221,0,2
103273,5,4
103290,1,1
103291,0,1
103298,0,13
103314,17,37
103323,11,31
103360,1,9
103371,2,0
103383,1,0
103391,5,3
103401,0,2
103434,1,0
103458,5,10
103492,0,3
103503,0,2
103509,14,0
103511,1,0
103535,0,1
103545,1,0
103562,9,0
103577,189,12
103592,12,4
103596,1687,375
103597,147,76
103613,36,103
103614,2,13
103622,52,211
103629,5,13
103635,327,395
103637,9,100
103647,43,8
103651,76,1043
103653,182,468
103656,31,322
103666,30,61
103672,39,57
103700,0,134
103715,0,7
103741,0,11
103770,0,63
103777,2,3
103790,1,2
103823,0,17
103854,1,1
103886,67,68
103891,166,30
103933,13,4
103935,0,9
103939,27,9
103963,5,27
103972,0,3
103984,0,1
104045,2,17
104062,0,2
104086,0,3
104107,0,1
104176,4,0
104177,9,16
104183,2,505
104188,12,5
104218,0,7
104271,0,5
104312,0,1
104345,1,0
104350,0,4
104354,0,2
104373,8,0
104403,5,6
104424,3,2
104432,83,2
104433,63,2
104435,10,0
104440,0,5
104449,1,0
104482,1,5
104485,38,0
104507,3,3
104508,2,5
104512,1,0
104514,2,0
104525,2,59
104579,0,7
104592,0,10
104636,0,2
104714,0,1
104744,1,20
104800,1,0
104843,0,1
104870,1,3
104932,0,2
104950,0,114
104994,0,8
105063,113,25
105065,1,74
105072,307,1608
105080,435,96
105109,57,77
105113,4,37
105120,127,214
105125,7,0
105135,197,1547
105147,304,38
105148,18,585
105153,103,419
105155,56,762
105158,37,27
105159,5,49
105162,100,921
105168,33,20
105172,157,628
105173,250,34
105179,59,465
105188,488,98
105196,58,55
105205,0,1
105209,217,17
105240,0,1
105263,0,3
105270,1,0
105287,0,2
105308,0,21
105318,0,2
105360,0,3
105405,0,30
105409,0,1
105420,2,16
105431,1,0
105432,1,0
105438,20,0
105444,61,385
105445,32,23
105451,23,1591
105452,8,0
105462,643,1
105466,2,8
105515,0,11
105548,27,4
105596,0,3
105598,1,0
105606,0,31
105622,10,80
105626,16,0
105637,0,1
105650,0,3
105657,0,8
105662,484,399
105665,134,443
105670,1,0
105682,0,3
105683,0,4
105692,5,0
105743,0,4
105749,4,2
105781,2,0
105784,1,0
105820,7,219
105821,0,12
105878,0,1
105886,1152,0
105891,4,3
105903,0,2
105904,2,0
105907,0,8
105914,194,14
105931,16,1287
105940,0,35
105946,0,13
105947,0,3
105954,9,0
105999,1,0
106002,5,0
106006,2,0
106020,40,58
106051,316,19
106083,0,1
106084,1,6
106087,0,1
106095,5,70
106125,5,0
106135,35,2
106140,0,41
106147,16,10084
106181,1,0
106251,0,1
106296,0,6
106321,1,3
106347,38,7
106358,7,13
106359,1,86
106391,7,7
106407,4,0
106415,7,3
106425,3,6
106456,59,4
106478,8,816
106500,2,72
106509,2,1
106533,2,2
106540,12,0
106549,2,1
106598,0,2
106693,30,844
106753,26,130
106768,5,273
106796,48,2594
106798,1,7
106808,0,5
106827,1005,898
106840,78,5
106881,0,5
106895,1,0
106948,6,0
106955,18,6
106972,5,2
107014,10,121
107061,6,139
107074,0,14
107085,116,7
107086,1,4
107090,25,135
107092,6,9
107109,81,4
107137,84,1002
107138,0,12
107168,4,1
107221,7,281
107227,71,19
107232,9,4
107244,1,74
107250,0,37
107265,0,1
107272,1,3
107288,42,521
107300,14,1
107301,465,2110
107318,7,11
107323,1,407
107345,50,6
107348,74,27
107350,242,16
107352,60,38
107376,87,55
107385,22,43
107439,0,1
107454,11,54
107468,1,2
107485,4,39
107491,23,0
107497,11,34
107500,6,7
107503,21,9
107513,401,271
107524,47,367
107546,44,218
107547,408,186
107552,82,146
107554,1,169
107577,30,527
107580,6,10
107582,0,211
107591,1,0
107632,0,1
107637,2,97
107682,5,0
107694,0,6
107703,58,0
107764,1,0
107830,1,0
107832,0,1
107866,1,1
107890,8,50
107901,0,13
107903,3576,2
107905,8,0
107923,28,0
107973,1,0
108018,3,0
108021,0,12
108029,0,2
108062,0,2
108067,7,1
108068,3,62
108070,109,840
108100,0,351
108197,6,0
108235,0,2
108271,0,3
108283,0,10
108300,17,9
108320,10,2
108321,11,3
108322,1163,283
108330,8,7
108337,255,173
108344,3,0
108346,0,27
108349,4,1
108357,0,1
108368,0,3
108373,0,1
108390,3,0
108400,4,2
108411,5,0
108427,0,783
108430,2,2
108435,12,1870
108448,7,0
108456,19,5
108458,59,2511
108543,0,3
108559,0,18
108567,1,2
108589,694,0
108593,0,18
108599,16,0
108608,1,0
108618,2,4
108635,5,1
108639,2,24
108642,5,48
108646,7,14
108653,0,15
108656,1,2
108658,0,885
108662,0,2
108666,0,4
108672,3,3
108678,0,1
108693,1,0
108712,0,13
108735,0,1
108740,0,30
108752,1,0
108758,1,0
108759,0,18
108847,2,2
108861,6,0
108881,29,20
108884,192,50
108891,868,45
108892,5,17
108913,89,14
108918,31,30
108920,17,9
108928,38,44
108970,0,2
108975,0,1
108984,0,4
109022,0,1
109030,14,0
109059,0,4
109062,22,1
109091,1,0
109106,0,1
109133,9,56
109152,1,0
109223,0,9
109226,4,0
109227,3,3
109266,0,52
109289,5,2
109313,1,17
109321,0,3
109322,4,0
109328,0,1
109338,0,2
109340,68,193
109352,0,1
109359,0,6
109367,411,64
109402,0,1
109416,9,14
109420,2,4
109421,636,27
109441,12,37
109455,0,15
109466,0,12
109483,2,0
109495,7319,79485
109498,6036,617
109526,1,0
109566,10,27
109580,11,0
109630,0,11
109664,4,59
109691,1,0
109701,41,56
109707,0,83
109713,7,6
109754,0,3
109758,0,5
109767,0,1
109771,0,5
109796,0,2
109831,0,18
109839,4,393
109874,6,0
109897,1,0
109901,0,14
109928,0,15
109963,0,2
110018,0,1
110073,42,194
110076,5,1
110135,0,8
110173,0,3
110184,1,0
110197,63,6
110218,0,15
110229,0,1
110249,0,5
110263,0,3
110273,19,0
110329,4,1
110353,0,2
110356,0,1
110359,0,4
110386,2,0
110421,0,6
110423,1,0
110438,3,0
110446,18,0
110508,0,2
110511,2,8
110512,0,8
110542,49,36
110549,0,177
110550,11,131
110607,1,0
110640,687,48
110657,2,3
110662,4,0
110668,43,618
110692,247,42
110699,127,720
110700,0,26
110704,172,332
110706,7,0
110709,205,390
110721,2,3
110722,33,68
110725,4,0
110729,113,17
110737,318,714
110739,9,64
110742,153,88
110744,1,0
110754,104,267
110761,69,7
110765,370,17
110783,1,25
110786,70,8
110793,85,34
110821,0,1
110859,0,9
110898,0,41
110904,0,2
110925,1,0
110947,5,64
110948,0,18
110967,0,10
110978,29,0
110995,0,4
110998,0,1
111018,0,2
111043,1,0
111108,13,0
111144,3,0
111148,5,1
111182,532,792
111183,0,1
111204,0,3
111237,0,2
111265,6,14
111287,0,2
111294,0,2
111296,3,1
111316,10,1
111323,0,54
111349,13,9382
111354,14,1
111382,10,5
111411,0,1
111463,2,1
111485,17,26
111497,2,1
111503,2,4
111505,2,0
111547,0,2
111562,0,1
111570,0,10
111571,0,12
111572,4,2
111573,0,1
111589,0,7
111592,48,0
111610,1,1
111611,0,6
111690,12,0
111693,12,40
111709,1428,110
111713,8,28
111719,0,1
111731,0,24
111749,1,2
111754,5,5
111852,3,4
111887,0,6
111903,0,79
111906,31,0
111909,1,46
111926,1,1
111957,2,0
111981,1,0
112010,1,3
112020,1,0
112033,0,2
112111,0,4
112121,0,6
112126,1,0
112209,0,1
112223,0,1
112239,1,0
112244,0,10
112281,0,1
112346,0,4
112444,3,3
112479,1,0
112489,0,2
112578,0,1
112596,0,6
112621,299,129
112626,0,2
112648,322,49
112664,0,1
112674,0,32
112685,0,6
112701,0,1
112709,1,0
112717,8,10
112720,0,128
112728,2,177
112730,0,2
112740,5,0
112761,0,4
112766,0,1
112811,12,19
112824,0,3
112827,3,0
112834,18,0
112856,91,0
112861,0,1
112864,29,5
112865,1,3
112866,2,1
112868,13,5
112899,2,0
112903,9,0
112919,0,2
112955,0,2
112961,2,0
112974,0,1
112976,25,3
112979,0,1
112988,0,15
113029,20,0
113035,40,0
113038,53,0
113082,2,3
113085,10,5
113094,11,1
113103,0,5
113118,1,0
113155,15,0
113171,3,11
113184,14,167
113195,110,0
113197,0,1
113214,0,53
113343,6,0
113349,2,0
113369,0,1
113404,32,158
113412,4,2
113443,2,0
113461,46,297
113474,1,6
113476,12,0
113481,1,0
113482,1,27
113485,6,11
113494,18,91
113497,18,83
113502,45,3
113542,291,1252
113549,45,2
113551,11,8
113555,148,209
113563,6,3
113567,18,1251
113576,0,2
113579,40,2
113617,4,0
113649,0,1
113700,0,8
113712,0,3
113719,1,0
113724,0,1
113817,0,5
113863,1,27
113868,17,0
113899,3,0
113907,0,5
113913,0,3
113954,0,1
113965,26,1
113972,1,0
113973,70,2
113977,7,35
114013,1,11
114020,0,5
114026,0,36
114028,0,2
114131,9,0
114180,24,0
114223,89,15
114224,0,204
114225,161,16
114276,6,8
114283,0,3
114344,14,3
114347,27,4
114350,0,3
114365,109,0
114366,9,5
114370,1,3
114378,6,2
114382,8,1
114386,0,4
114407,4,0
114427,5,0
114441,0,369
114446,0,1
114501,0,7
114524,4,11
114526,3,3
114527,7,72
114541,0,23
114610,26,4
114635,8,0
114665,0,69
114669,2,0
114698,0,5
114716,21,90
114717,1,2
114736,15,72
114748,28,29
114751,422,183
114752,595,16
114754,215,18
114766,4,5
114769,197,74
114779,1,0
114783,75,563
114795,39,312
114797,47,38
114799,12,8
114806,15,138
114808,53,560
114811,191,174
114817,5,0
114818,79,183
114829,1,16
114830,2,65
114833,21,68
114836,65,127
114846,49,161
114852,29,8
114854,7,8
114857,11,22
114859,44,192
114877,29,7
114882,12,22
114884,107,226
114919,0,5
114920,27,149
114924,95,3
114935,4,0
114943,15,0
114949,16,18
114976,47,331
115023,40,108
115028,9,32
115046,23,52
115066,0,5
115120,0,1
115139,3,0
115152,0,35
115164,2,16
115181,0,5
115198,4,4
115213,39,0
115223,83,2
115284,0,1
115289,0,28
115290,9,27
115375,0,2
115376,0,3
115416,2,0
115424,0,8
115434,4,0
115599,1,0
115639,0,3
115656,0,1
115674,0,22
115689,1,15
115697,0,24
115708,2,0
115726,4,43
115735,2,7
115740,0,2
115744,2,1
115806,0,14
115811,37,450
115828,0,25
115836,0,2
115855,8,56
115885,58,0
115890,1,0
115935,0,26
115951,1,0
115964,0,3
115967,8,0
115974,1,2
116065,1,10
116100,0,3
116118,2,0
116127,0,1
116147,8,2
116148,3,0
116173,1,0
116177,113,0
116179,1,0
116184,1,0
116246,2,0
116304,0,2
116324,5,41
116325,55,1
116330,6,27
116387,2,0
116404,17,23
116416,0,33
116421,0,2
116447,0,1237
116460,7,0
116482,33,0
116483,4,0
116486,0,1
116514,0,4
116515,91,4
116542,0,53
116567,4,0
116578,0,15
116596,5,52
116625,1,29
116651,0,14
116652,18,1
116672,0,2
116673,2,0
116737,0,1
116742,0,3
116743,0,2
116748,49,0
116757,1126,0
116768,0,5
116805,0,29
116820,0,1
116833,2,127
116847,90,101
116851,0,3
116863,1,0
116867,0,2
116969,318,0
116993,0,5
117012,9,26
117032,0,2
117058,0,5
117059,0,16
117068,0,2
117078,0,5
117089,19,0
117157,0,2
117174,2,0
117194,0,4
117203,59,1
117210,9,0
117218,31,3
117260,2,50
117266,0,1
117279,0,3
117280,1,0
117286,0,2
117335,0,1
117373,118,0
117409,3,1
117422,0,2
117423,2,0
117427,5,0
117431,2,0
117439,0,8
117512,0,45
117529,0,2
117537,3,2
117538,0,4
117554,0,19
117572,19,7
117589,1,0
117609,0,98
117652,0,1
117658,6,48
117662,0,17
117679,1,3
117687,69,2
117690,54,0
117712,1,0
117736,0,1
117791,3,7
117798,0,1
117806,0,4
117851,2,0
117852,1,0
117868,0,3
117870,37,112
117876,166,16
117904,57,3540
117909,1,0
117911,2,4
117933,19,0
117995,0,3
118030,0,3
118034,1,0
118110,0,3
118132,7,0
118138,13,0
118154,23,0
118160,0,1
118272,0,1
118285,18,0
118306,0,4
118358,2,10
118360,0,3
118377,2,0
118381,0,1
118396,14,0
118399,0,13
118408,0,2
118427,3,4
118440,2,11
118452,0,17
118453,11,79
118455,0,4
118487,0,1
118501,13,0
118518,0,544
118519,1,1
118552,1,3
118565,3,0
118566,0,3
118569,2,0
118613,0,5
118634,0,2
118638,0,60
118650,0,2
118675,0,1
118694,2,0
118706,4,41
118707,7,0
118724,6,254
118742,1,0
118754,33,1
118807,0,4
118818,4,3
118848,64,2
118877,1,1
118905,0,8
118924,36,0
118952,9,0
118959,0,83
119022,1,40
119099,2,4
119106,1,0
119165,33,3
119233,2,104
119265,4,0
119273,1,0
119297,1,0
119307,0,33
119320,1,0
119361,0,2
119447,0,2
119464,0,144
119468,0,71
119492,0,3
119516,1,0
119518,2,0
119545,0,4
119548,275,217
119551,2,7
119560,1,0
119561,6,0
119564,182,0
119574,2,66
119629,15,3
119634,0,10
119669,0,1
119701,0,5
119827,54,407
119836,10,2
119862,0,1
119890,3,8
119896,3,1
119899,2,4
119910,0,1
119923,0,15
119933,0,3
119980,3,76
119993,3,114
119995,82,63
120000,342,363
120001,20,19
120006,3,0
120007,0,1
120009,7,0
120041,14,0
120048,1,8
120054,92,14
120062,104,48
120086,21,0
120101,9,57
120102,26,10
120113,0,12
120117,45,1
120120,5,57
120132,47,0
120185,2,48
120215,6,10
120218,5,29
120232,1,0
120237,8,61
120240,1,0
120248,22,0
120254,1,2
120261,0,13
120288,2,12
120301,16,1
120312,19,13
120323,55,259
120328,1,1
120341,6,30
120343,17,0
120357,11,6
120362,10,59
120367,1,1
120368,88,18
120375,3,90
120394,5,7
120395,0,26
120402,1,6
120419,0,6
120422,20,258
120433,10,65
120449,14,0
120450,2,18
120476,0,4
120491,2,0
120498,1,2321
120502,101,2360
120503,3,895
120512,2,2
120524,70,99
120526,36,16
120531,1,2
120535,0,82
120556,1,38
120562,170,2352
120565,76,113
120571,31,55
120578,411,678
120581,2,15
120584,4,0
120585,1,0
120601,14,333
120607,45,769
120616,171,152
120632,121,6
120648,147,1898
120654,358,52
120663,37,16
120664,928,181
120666,140,105
120684,1,0
